,0
1294,2.4381613574284824
1295,2.437887983116208
1296,2.4376433452240263
1297,2.4373710585922934
1298,2.437127010443305
1299,2.43685593321602
1300,2.4366124717426625
1301,2.436342475403382
1302,2.4360995924069915
1303,2.4358306836312327
1304,2.4355884743160874
1305,2.4353207029672443
1306,2.435079224959212
1307,2.434812579195494
1308,2.4345718074120875
1309,2.4343061939461137
1310,2.4340660095618114
1311,2.433801243866986
1312,2.433561445611155
1313,2.433297287907548
1314,2.4330576471803913
1315,2.4327938613435025
1316,2.4325541811360925
1317,2.4322905927212615
1318,2.432050757487957
1319,2.4317872715615665
1320,2.431547209179932
1321,2.431283712560597
1322,2.431043268605149
1323,2.4307795229836437
1324,2.430538411942777
1325,2.4302740896199073
1326,2.430032068122407
1327,2.429767153363809
1328,2.4295246603368277
1329,2.4292599932531753
1330,2.4290179571002937
1331,2.428754103815322
1332,2.4285126987122347
1333,2.428249610929088
1334,2.4280088306132774
1335,2.4277465572309165
1336,2.4275065539207565
1337,2.427245247106877
1338,2.4270061995209957
1339,2.426745931051396
1340,2.4265078342627
1341,2.426248428882146
1342,2.4260110691273695
1343,2.4257522473815465
1344,2.425515479174801
1345,2.42525720976672
1346,2.4250212821388697
1347,2.4247638719495628
1348,2.4245290996194564
1349,2.424272572654315
1350,2.4240388584088635
1351,2.4237829473167642
1352,2.4235501490300555
1353,2.423294713552973
1354,2.423062853640211
1355,2.4228078377830196
1356,2.422576879862731
1357,2.4223220674066246
1358,2.422091730699082
1359,2.4218366649393133
1360,2.42160638673836
1361,2.4213503382780193
1362,2.4211192074023664
1363,2.420861136590017
1364,2.4206281085739323
1365,2.4203675633195423
1366,2.4201333855726674
1367,2.4198724632814415
1368,2.4196391910736557
1369,2.4193787795004216
1370,2.4191462482864847
1371,2.418886171421043
1372,2.418654558274368
1373,2.418395257709283
1374,2.418164848678852
1375,2.417906196580339
1376,2.417676452684389
1377,2.4174176574772512
1378,2.4171881028980353
1379,2.4169294765072555
1380,2.4167019700094614
1381,2.4164446945506537
1382,2.416218182911706
1383,2.4159593467636173
1384,2.415732067813823
1385,2.4154719102835163
1386,2.4152446714357407
1387,2.4149836699328238
1388,2.4147561678293274
1389,2.414493863995699
1390,2.414266192668282
1391,2.4140035557914845
1392,2.4137769820288737
1393,2.4135149214005196
1394,2.4132895973422954
1395,2.4130277288303317
1396,2.4128030073440176
1397,2.412540875389168
1398,2.4123165495218624
1399,2.4120543955079117
